old_url,match_type,matched_fern_file,matched_slug,new_slug,confidence,match_method,notes
/compatibility-api/guides/messaging/python/how-to-send-bulk-sms-from-customer-csv-with-python,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/messaging/python/send-sms-from-the-browser-with-python-flask-and-html,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/messaging/python/text-subscription,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/messaging/python/text-to-email,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/signalwire-status-callbacks,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/signalwire-status-callbacks/10dlc-tcr-status-callbacks,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/signalwire-status-callbacks/inbound-calls-status-callbacks,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/signalwire-status-callbacks/recording-status-callbacks,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/signalwire-status-callbacks/sms-status-callbacks,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/signalwire-status-callbacks/transcription-status-callbacks,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/signalwire-status-callbacks/voice-status-callbacks,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/general,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/general/gathering-user-input-from-code,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/general/handling-calls-from-code,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/general/how-to-deal-with-robocallers-inbound-spam,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/general/queues,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/general/setting-up-call-whispering-in-cxml,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/general/stopping-streams-with-rest-api,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/nodejs,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/nodejs/answering-machine-detection,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/nodejs/ivr-with-voicemail-to-email,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/nodejs/outbound-survey,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/nodejs/sip-voicemail,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/call-screening-block-list,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/dial-by-voice,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/dynamic-ivr-using-json-menus,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/execute-code-in-business-hours-only,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/full-contact-center,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/getting-detailed-price-summaries-about-calls,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/how-to-record-phone-calls,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/how-to-use-conferences,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/how-to-use-the-list-calls-api-to-get-statistics-python,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/list-calls-to-csv-all-languages,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/python-multichannel-banking-helper,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/python-survey-with-google-sheets,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/request-callback-in-a-queue,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/sentiment-analysis,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/sip-voicemail,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/two-factor-authentication,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/updating-conference-recordings,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/utilizing-websockets-and-call-streams,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/voice-api-statistics-to-pdf,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/voice-status-callbacks,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/python/voicemail-transcription,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/ruby,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/ruby/answering-machine-detection,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/ruby/multi-factor-authentication,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/guides/voice/ruby/ruby-reminder-calls,known_deleted,,,,,,Section not migrated to Fern
/compatibility-api/sdks,slug_changed,compatibility-api\pages\sdks\core\overview.mdx,sdks,,1.000,compat_sdk_exact,Matched via compat SDK directory structure
/demos/admin-assistant,likely_deleted,,,,0,,No Fern page above similarity threshold
/demos/ai-cal,likely_deleted,,,,0,,No Fern page above similarity threshold
/demos/bobbys-table,likely_deleted,,,,0,,No Fern page above similarity threshold
/demos/esp8266-sensor-bot,likely_deleted,,,,0,,No Fern page above similarity threshold
/demos/flos-flowers,likely_deleted,,,,0,,No Fern page above similarity threshold
/demos/flos-flowers-2,likely_deleted,,,,0,,No Fern page above similarity threshold
/demos/mfa,likely_deleted,,,,0,,No Fern page above similarity threshold
/demos/roomieserve,likely_deleted,,,,0,,No Fern page above similarity threshold
/demos/tier-1,likely_deleted,,,,0,,No Fern page above similarity threshold
/demos/weather-bot,likely_deleted,,,,0,,No Fern page above similarity threshold
/events/demos/server/room-service/menu,likely_deleted,,,,0,,No Fern page above similarity threshold
/fax/get-started,uncertain,platform/pages/calling/video/get-started/index.mdx,/video/getting-started,/video/getting-started,0.381,body=0.227 fname=1.000,
/fax/getting-started/first-steps-with-fax,uncertain,platform/pages/calling/fax/overview.mdx,/fax,/fax,0.499,body=0.570 fname=0.214,
/fax/getting-started/securing-callback-for-inbound-fax-with-cxml,uncertain,compatibility-api/pages/cxml/guides/securing-callback-for-inbound-fax.mdx,/cxml/guides/securing-callback-for-inbound-fax,/guides/securing-callback-for-inbound-fax,0.367,body=0.333 fname=0.500,
/home/calling/voice/getting-started,likely_deleted,,,,0,,No Fern page above similarity threshold
/home/calling/voice/guides,likely_deleted,,,,0,,No Fern page above similarity threshold
/home/messaging/sms/guides,likely_deleted,,,,0,,No Fern page above similarity threshold
/home/platform/dashboard/administration,likely_deleted,,,,0,,No Fern page above similarity threshold
/internal,known_deleted,,,,,,Section not migrated to Fern
/internal/extras,known_deleted,,,,,,Section not migrated to Fern
/internal/extras/accordion,known_deleted,,,,,,Section not migrated to Fern
/internal/extras/card,known_deleted,,,,,,Section not migrated to Fern
/internal/extras/codegroup,known_deleted,,,,,,Section not migrated to Fern
/internal/extras/frame,known_deleted,,,,,,Section not migrated to Fern
/internal/extras/icons,known_deleted,,,,,,Section not migrated to Fern
/internal/extras/releasecard,known_deleted,,,,,,Section not migrated to Fern
/internal/extras/slideshow,known_deleted,,,,,,Section not migrated to Fern
/livewire/integrate-zendesk-signalwire-ai,likely_deleted,,,,0,,No Fern page above similarity threshold
/livewire/smart-biz-ai,likely_deleted,,,,0,,No Fern page above similarity threshold
/messaging/get-started,uncertain,platform/pages/calling/video/get-started/index.mdx,/video/getting-started,/video/getting-started,0.380,body=0.225 fname=1.000,
/messaging/getting-started/receiving-your-first-sms,slug_changed,compatibility-api/pages/cxml/guides/receiving-your-first-sms.mdx,/cxml/guides/receiving-your-first-sms,/guides/receiving-your-first-sms,0.914,body=0.893 fname=1.000,
/messaging/getting-started/sending-your-first-sms,slug_changed,compatibility-api/pages/cxml/guides/sending-your-first-sms.mdx,/cxml/guides/sending-your-first-sms,/guides/sending-your-first-sms,0.966,body=0.957 fname=1.000,
/messaging/guides/campaign-registry,likely_deleted,,,,0.268,,No Fern page above similarity threshold
/messaging/guides/general,likely_deleted,,,,0.271,,No Fern page above similarity threshold
/page/tadhack-2024,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/server/ai-cal,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/server/esp8266-sensor-bot,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/server/flos-flowers-2,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/server/mfa,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/server/restaurant-reservation,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/server/room-service,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/server/room-service/menu,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/server/tier-1-support,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/serverless,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/serverless/admin-assistant,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/serverless/virtual-flowers-demo,known_deleted,,,,,,Section not migrated to Fern
/page/tadhack-2024/serverless/weather-bot-demo,known_deleted,,,,,,Section not migrated to Fern
/page/tech-tarot,known_deleted,,,,,,Section not migrated to Fern
/platform/basics,likely_deleted,,,,0.128,,No Fern page above similarity threshold
/platform/basics/general,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/basics/guides,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/basics/guides/technical-troubleshooting,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/basics/security-and-compliance,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/dashboard/reference-app,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/integrations,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/integrations/carriers,likely_deleted,,,,0.191,,No Fern page above similarity threshold
/platform/integrations/crm,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/integrations/dialogflow,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/integrations/freeswitch,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/integrations/messaging-services,likely_deleted,,,,0.155,,No Fern page above similarity threshold
/platform/integrations/pbx-systems,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/integrations/serverless-functions,likely_deleted,,,,0.142,,No Fern page above similarity threshold
/platform/integrations/softphones,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/integrations/workflow-tools,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/integrations/workflow-tools/zapier,likely_deleted,,,,0,,No Fern page above similarity threshold
/platform/phone-numbers/getting-started,uncertain,platform/pages/calling/video/get-started/index.mdx,/video/getting-started,/video/getting-started,0.311,body=0.177 fname=0.846,
/platform/phone-numbers/guides,likely_deleted,,,,0.175,,No Fern page above similarity threshold
/rest,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/accounts,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/applications,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/available-phone-numbers,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/c-xml-bins,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/calls,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/conference-participants,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/conference-streams,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/conferences,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-a-call,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-application,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-conference-stream,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-cxml-application,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-imported-phone-number,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-incoming-phone-number,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-message,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-queue,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-recording,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-stream,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-subprojects,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/create-token,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/cxml-api,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-a-call,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-application,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-cxml-application,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-fax,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-fax-media,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-incoming-phone-number,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-message,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-message-media,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-participant,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-queue,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-recording,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-token,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/delete-transcription,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/fax-media,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/faxes,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/get-account,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/get-application,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/incoming-phone-numbers,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-accounts,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-all-calls,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-all-conferences,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-all-fax-media,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-all-faxes,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-all-participants,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-all-queue-members,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-applications,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-available-phone-number-resources,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-available-phone-number-resources-by-country,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-cxml-applications,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-incoming-phone-numbers,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-media,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-messages,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-queues,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-recordings,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/list-transcriptions,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/media,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/messages,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/queue-members,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/queues,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/recording-transcriptions,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/recordings,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-a-call,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-conference,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-cxml-application,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-fax,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-incoming-phone-number,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-media,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-medias,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-message,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-participant,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-queue,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-queue-member,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-recording,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/retrieve-transcription,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/search-local-available-phone-numbers,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/search-toll-free-available-phone-numbers,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/send-fax,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/streams,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/tokens,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-a-call,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-account,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-application,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-conference,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-conference-stream,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-cxml-application,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-fax,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-incoming-phone-number,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-message,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-participant,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-queue,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-queue-member,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-recording,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-stream,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/endpoints/update-token,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/overview,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/compatibility-api/overview/error-codes,likely_deleted,,,,0,,No Fern page above similarity threshold
/rest/compatibility-api/overview/paging,likely_deleted,,,,0.156,,No Fern page above similarity threshold
/rest/overview/authorization,likely_deleted,,,,0,,No Fern page above similarity threshold
/rest/overview/base-url,likely_deleted,,,,0.198,,No Fern page above similarity threshold
/rest/overview/data-formats,likely_deleted,,,,0.143,,No Fern page above similarity threshold
/rest/signalwire-rest,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/calling,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/calling/call-commands,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/calling/calling-api,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/calling/calls,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/chat,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/chat/chat-api,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/chat/chat-tokens-create,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/chat/tokens,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere/chunks,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere/chunks-delete,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere/chunks-get,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere/chunks-list,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere/datasphere-api,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere/documents,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere/documents-create,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere/documents-delete,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere/documents-list,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere/documents-search,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/datasphere/documents-update,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/fabric,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/fabric/ai-agent-addresses-list,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/fabric/ai-agents-create,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/fabric/ai-agents-custom,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/fabric/ai-agents-delete,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/fabric/ai-agents-dialogflow,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/fabric/ai-agents-list,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/fabric/ai-agents-read,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/fabric/ai-agents-update,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
/rest/signalwire-rest/endpoints/fabric/call-fabric-api,autogen,,,,,,OpenAPI-generated endpoint (no MDX source in docs/main/rest/)
