doc_id,title,slug,file_path,product
9bb31f9c-a8cd-4d50-bd83-b0572d065e18,send,reference/messaging/client/methods/send,realtime-sdk\pages\latest\tech-ref\messaging\client\methods\send.mdx,realtime-sdk
8bff0ad4-3aea-49b0-bb30-503440a986f1,Events,reference/pubsub/client/events,realtime-sdk\pages\latest\tech-ref\pubsub\client\events.mdx,realtime-sdk
b112159d-a862-44c4-9da4-934d684fdddc,PubSub Client,reference/pubsub/client,realtime-sdk\pages\latest\tech-ref\pubsub\client\index.mdx,realtime-sdk
78443fa7-fc7c-41de-af04-d489da9a701f,listen,reference/pubsub/client/methods/listen,realtime-sdk\pages\latest\tech-ref\pubsub\client\methods\listen.mdx,realtime-sdk
d25281fa-4ff4-4206-baff-c9a9a7c4bbe5,publish,reference/pubsub/client/methods/publish,realtime-sdk\pages\latest\tech-ref\pubsub\client\methods\publish.mdx,realtime-sdk
7eec41b2-8e6b-48ba-b9da-05ca99e8501a,Events,reference/task/client/events,realtime-sdk\pages\latest\tech-ref\task\client\events.mdx,realtime-sdk
a0dc6b68-7ef2-44b1-b024-2874142e4990,listen,reference/task/client/methods/listen,realtime-sdk\pages\latest\tech-ref\task\client\methods\listen.mdx,realtime-sdk
c2dd8103-d467-4f31-ba50-c5be96589d1e,send,reference/task/client/methods/send,realtime-sdk\pages\latest\tech-ref\task\client\methods\send.mdx,realtime-sdk
ce628fa0-6216-4590-8aa8-7c9fd720e8d8,Events,reference/video/client/events,realtime-sdk\pages\latest\tech-ref\video\client\events.mdx,realtime-sdk
c44b21a6-0d86-4446-8c62-4096648d16d9,getRoomSessionById,reference/video/client/methods/get-room-session-by-id,realtime-sdk\pages\latest\tech-ref\video\client\methods\getroomsessionbyid.mdx,realtime-sdk
ad32f1f7-ec1f-488e-903e-f62975514a0b,getRoomSessions,reference/video/client/methods/get-room-sessions,realtime-sdk\pages\latest\tech-ref\video\client\methods\getroomsessions.mdx,realtime-sdk
4cbab569-d995-4f89-a20f-f7f8f9946fbb,listen,reference/video/client/methods/listen,realtime-sdk\pages\latest\tech-ref\video\client\methods\listen.mdx,realtime-sdk
8a611343-004a-4805-896c-45d1b0ee6815,Events,reference/video/room-session/events,realtime-sdk\pages\latest\tech-ref\video\roomsession\events.mdx,realtime-sdk
96cf18f5-7aac-45ca-9a35-055bb3c78e71,audioMute,reference/video/room-session/methods/audio-mute,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\audiomute.mdx,realtime-sdk
de629dce-3fd1-42ed-b2b7-bdf0e803dbb2,audioUnmute,reference/video/room-session/methods/audio-unmute,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\audiounmute.mdx,realtime-sdk
c7cfebb3-7a44-4cda-be4a-34a72cef3f9e,deaf,reference/video/room-session/methods/deaf,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\deaf.mdx,realtime-sdk
8730847a-ea2e-4ec6-9a28-5bc6c26fd4c0,deleteMemberMeta,reference/video/room-session/methods/delete-member-meta,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\deletemembermeta.mdx,realtime-sdk
9adf677e-2002-4474-a33c-1a5302d7e05c,deleteMeta,reference/video/room-session/methods/delete-meta,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\deletemeta.mdx,realtime-sdk
cc1c70c3-dd3c-489e-aaac-b6dd54935a26,demote,reference/video/room-session/methods/demote,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\demote.mdx,realtime-sdk
a3dde548-2bc9-4b5b-a33c-9d275a76c8d3,getLayouts,reference/video/room-session/methods/get-layouts,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\getlayouts.mdx,realtime-sdk
b7baa247-2140-498a-b058-20dad17afc81,getMemberMeta,reference/video/room-session/methods/get-member-meta,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\getmembermeta.mdx,realtime-sdk
6bbee847-5ec0-45ec-ab17-1ca205777afd,getMembers,reference/video/room-session/methods/get-members,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\getmembers.mdx,realtime-sdk
8a587d7d-b52a-4220-8311-00869dd961e3,getMeta,reference/video/room-session/methods/get-meta,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\getmeta.mdx,realtime-sdk
9da5624c-bede-4564-a125-291676e848d7,getPlaybacks,reference/video/room-session/methods/get-playbacks,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\getplaybacks.mdx,realtime-sdk
fd6100d2-0a6b-4500-a785-cd70f4b75660,getRecordings,reference/video/room-session/methods/get-recordings,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\getrecordings.mdx,realtime-sdk
8c33fd62-c595-435a-83d3-b84a418951af,getStreams,reference/video/room-session/methods/get-streams,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\getstreams.mdx,realtime-sdk
39c6a617-da92-4eab-81ca-56a36ac810fc,listen,reference/video/room-session/methods/listen,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\listen.mdx,realtime-sdk
f421ed50-2ac0-4a23-8a6f-14af00c33855,lock,reference/video/room-session/methods/lock,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\lock.mdx,realtime-sdk
5e1fcf1c-0b94-4053-8bea-0ffba9ae8ef3,play,reference/video/room-session/methods/play,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\play.mdx,realtime-sdk
2d6d277f-3878-4215-81b1-6c14ba66f537,promote,reference/video/room-session/methods/promote,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\promote.mdx,realtime-sdk
8dde124f-e2b8-4acd-8566-ebd320058d2a,removeAllMembers,reference/video/room-session/methods/remove-all-members,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\removeallmembers.mdx,realtime-sdk
c9a6ba57-6a64-4637-9533-97e02364e16f,removeMember,reference/video/room-session/methods/remove-member,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\removemember.mdx,realtime-sdk
799d0bdb-ee31-420e-947e-bea1202e9771,setHideVideoMuted,reference/video/room-session/methods/set-hide-video-muted,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\sethidevideomuted.mdx,realtime-sdk
1e4f28db-053d-41d4-b4bb-25546efb3aed,setInputSensitivity,reference/video/room-session/methods/set-input-sensitivity,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\setinputsensitivity.mdx,realtime-sdk
b56f9c65-bd9a-49ef-944a-ea7c7f124dd4,setInputVolume,reference/video/room-session/methods/set-input-volume,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\setinputvolume.mdx,realtime-sdk
50b19693-044c-4c43-aaf1-73fe41589295,setLayout,reference/video/room-session/methods/set-layout,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\setlayout.mdx,realtime-sdk
05d23817-7038-4b47-aaeb-c2a3038f1692,setMemberMeta,reference/video/room-session/methods/set-member-meta,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\setmembermeta.mdx,realtime-sdk
6852f9f1-b716-44ff-89d4-53e185eb9ec4,setMemberPosition,reference/video/room-session/methods/set-member-position,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\setmemberposition.mdx,realtime-sdk
7928ed3d-cf9b-4400-92d4-4f89e1ffff49,setMeta,reference/video/room-session/methods/set-meta,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\setmeta.mdx,realtime-sdk
e32718c8-f773-4369-bef3-a24ee3064817,setOutputVolume,reference/video/room-session/methods/set-output-volume,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\setoutputvolume.mdx,realtime-sdk
e25c5256-f092-4f1a-9146-5c669dc0bcdd,setPositions,reference/video/room-session/methods/set-positions,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\setpositions.mdx,realtime-sdk
3d02e114-bbfb-4ec1-be89-08e6999992d0,setPrioritizeHandraise,reference/video/room-session/methods/set-prioritize-hand-raise,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\setprioritizehandraise.mdx,realtime-sdk
828a7c22-e0fe-4829-85f8-0ba4235aad2c,setRaisedHand,reference/video/room-session/methods/set-raised-hand,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\setraisedhand.mdx,realtime-sdk
63d18fa7-7710-4608-a2c5-e47705997768,startRecording,reference/video/room-session/methods/start-recording,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\startrecording.mdx,realtime-sdk
aabf386c-d944-4b2d-a73c-108cae08af1f,startStream,reference/video/room-session/methods/start-stream,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\startstream.mdx,realtime-sdk
dac92e23-5682-4ba9-ae0e-4b2dfc83a807,undeaf,reference/video/room-session/methods/undeaf,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\undeaf.mdx,realtime-sdk
e75e30ba-2956-4676-87d7-ce1a1a0a5c5a,unlock,reference/video/room-session/methods/unlock,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\unlock.mdx,realtime-sdk
44a03f08-0034-4d14-8410-177a1ed58270,updateMemberMeta,reference/video/room-session/methods/update-member-meta,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\updatemembermeta.mdx,realtime-sdk
76fe3608-7ee0-4715-88ec-743b4995a1ff,updateMeta,reference/video/room-session/methods/update-meta,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\updatemeta.mdx,realtime-sdk
30438913-b5fd-4b50-91b1-00dee9667d36,videoMute,reference/video/room-session/methods/video-mute,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\videomute.mdx,realtime-sdk
2428cba4-2510-4ba5-b9aa-9e741b230de5,videoUnmute,reference/video/room-session/methods/video-unmute,realtime-sdk\pages\latest\tech-ref\video\roomsession\methods\videounmute.mdx,realtime-sdk
f5a76d81-035c-4281-addb-f4e5cd32e02a,Events,reference/voice/call/events,realtime-sdk\pages\latest\tech-ref\voice\call\events.mdx,realtime-sdk
f4c8b8cd-b2f6-4480-98f3-52ca76417ff2,amd,reference/voice/call/methods/amd,realtime-sdk\pages\latest\tech-ref\voice\call\methods\amd.mdx,realtime-sdk
82b9e070-0290-42ce-9a28-f89a25cfe455,answer,reference/voice/call/methods/answer,realtime-sdk\pages\latest\tech-ref\voice\call\methods\answer.mdx,realtime-sdk
a20f96fd-3fa8-4796-aae8-eed44e9f5bb4,collect,reference/voice/call/methods/collect,realtime-sdk\pages\latest\tech-ref\voice\call\methods\collect.mdx,realtime-sdk
8a752f37-4be2-4856-ad5e-d9b0d07a0eb6,connect,reference/voice/call/methods/connect,realtime-sdk\pages\latest\tech-ref\voice\call\methods\connect.mdx,realtime-sdk
2d55b135-7ff9-430e-b110-dcdb8ac50fbd,connectPhone,reference/voice/call/methods/connect-phone,realtime-sdk\pages\latest\tech-ref\voice\call\methods\connectphone.mdx,realtime-sdk
c9602999-48ee-454f-99e8-95eccb283cb9,connectSip,reference/voice/call/methods/connect-sip,realtime-sdk\pages\latest\tech-ref\voice\call\methods\connectsip.mdx,realtime-sdk
f105bb17-20df-40c4-b4ac-dd0117448c0a,detect,reference/voice/call/methods/detect,realtime-sdk\pages\latest\tech-ref\voice\call\methods\detect.mdx,realtime-sdk
ba057858-3371-47f5-adf4-d4b41b961305,detectAnsweringMachine,reference/voice/call/methods/detect-answering-machine,realtime-sdk\pages\latest\tech-ref\voice\call\methods\detectansweringmachine.mdx,realtime-sdk
d4df58e0-b756-4388-be12-e54b0d6aed2d,detectDigit,reference/voice/call/methods/detect-digit,realtime-sdk\pages\latest\tech-ref\voice\call\methods\detectdigit.mdx,realtime-sdk
d1578ee9-90b3-468e-a9aa-2fe587315475,detectFax,reference/voice/call/methods/detect-fax,realtime-sdk\pages\latest\tech-ref\voice\call\methods\detectfax.mdx,realtime-sdk
2a23c01c-3929-4293-b5e5-8c4a53fd6af8,disconnect,reference/voice/call/methods/disconnect,realtime-sdk\pages\latest\tech-ref\voice\call\methods\disconnect.mdx,realtime-sdk
51f4c57f-a48d-4c3a-8778-22c2ceaf66cc,disconnected,reference/voice/call/methods/disconnected,realtime-sdk\pages\latest\tech-ref\voice\call\methods\disconnected.mdx,realtime-sdk
077cbc24-19d3-4ab5-bfe7-f8858e516833,hangup,reference/voice/call/methods/hangup,realtime-sdk\pages\latest\tech-ref\voice\call\methods\hangup.mdx,realtime-sdk
6db8f7d1-becb-4f01-9e67-3c566e502a8f,listen,reference/voice/call/methods/listen,realtime-sdk\pages\latest\tech-ref\voice\call\methods\listen.mdx,realtime-sdk
db71669b-75ce-4fc4-824e-58bed1aa09e2,pass,reference/voice/call/methods/pass,realtime-sdk\pages\latest\tech-ref\voice\call\methods\pass.mdx,realtime-sdk
d5930abe-81a4-462e-b8b8-00d5eabb1f27,play,reference/voice/call/methods/play,realtime-sdk\pages\latest\tech-ref\voice\call\methods\play.mdx,realtime-sdk
9b7ee731-63e1-487d-a810-5816f4e52ac9,playAudio,reference/voice/call/methods/play-audio,realtime-sdk\pages\latest\tech-ref\voice\call\methods\playaudio.mdx,realtime-sdk
17940493-9659-46ef-b6f8-64f2f4073a41,playRingtone,reference/voice/call/methods/play-ringtone,realtime-sdk\pages\latest\tech-ref\voice\call\methods\playringtone.mdx,realtime-sdk
77c4317f-efdf-41ba-ac1a-ed8acdb6ec54,playSilence,reference/voice/call/methods/play-silence,realtime-sdk\pages\latest\tech-ref\voice\call\methods\playsilence.mdx,realtime-sdk
3af3ecb6-c979-420c-896f-774b936967f0,playTTS,reference/voice/call/methods/play-tts,realtime-sdk\pages\latest\tech-ref\voice\call\methods\playtts.mdx,realtime-sdk
22a46086-90fa-4ccf-ba4f-1e7fb598b7c8,prompt,reference/voice/call/methods/prompt,realtime-sdk\pages\latest\tech-ref\voice\call\methods\prompt.mdx,realtime-sdk
ac5239c1-fe1a-4f9d-945d-a0eb24b9c653,promptAudio,reference/voice/call/methods/prompt-audio,realtime-sdk\pages\latest\tech-ref\voice\call\methods\promptaudio.mdx,realtime-sdk
b1c81d9d-fc9c-48f9-92de-6194ca657314,promptRingtone,reference/voice/call/methods/prompt-ringtone,realtime-sdk\pages\latest\tech-ref\voice\call\methods\promptringtone.mdx,realtime-sdk
bd52b797-b6aa-4644-91cb-4562aa300876,promptTTS,reference/voice/call/methods/prompt-tts,realtime-sdk\pages\latest\tech-ref\voice\call\methods\prompttts.mdx,realtime-sdk
e1a44737-0018-4371-b20f-f1583524318c,record,reference/voice/call/methods/record,realtime-sdk\pages\latest\tech-ref\voice\call\methods\record.mdx,realtime-sdk
5ccdad3c-fe24-4611-a7e1-82f61dfab0ab,recordAudio,reference/voice/call/methods/record-audio,realtime-sdk\pages\latest\tech-ref\voice\call\methods\recordaudio.mdx,realtime-sdk
1262e514-543a-4199-891d-1d7fe6aa506c,sendDigits,reference/voice/call/methods/send-digits,realtime-sdk\pages\latest\tech-ref\voice\call\methods\senddigits.mdx,realtime-sdk
1ec2c976-81b0-4c74-8931-39e3bffd8bcf,tap,reference/voice/call/methods/tap,realtime-sdk\pages\latest\tech-ref\voice\call\methods\tap.mdx,realtime-sdk
c38c1051-7ef6-4a68-a97b-2dd0e4145bf9,tapAudio,reference/voice/call/methods/tap-audio,realtime-sdk\pages\latest\tech-ref\voice\call\methods\tapaudio.mdx,realtime-sdk
753ac034-224b-4536-87c5-7ab8215b50e3,waitFor,reference/voice/call/methods/wait-for,realtime-sdk\pages\latest\tech-ref\voice\call\methods\waitfor.mdx,realtime-sdk
c3d601bd-e5a8-46ee-b823-a4ea853520cd,Events,reference/voice/client/events,realtime-sdk\pages\latest\tech-ref\voice\client\events.mdx,realtime-sdk
3204681f-7fe7-47d5-b074-cc0f18c05b68,dial,reference/voice/client/methods/dial,realtime-sdk\pages\latest\tech-ref\voice\client\methods\dial.mdx,realtime-sdk
b4eeaa45-7f1d-49fd-9145-8cdc8d8cd6a8,dialPhone,reference/voice/client/methods/dial-phone,realtime-sdk\pages\latest\tech-ref\voice\client\methods\dialphone.mdx,realtime-sdk
68551fb8-ef0d-4d56-b862-613c0dbc24bc,dialSip,reference/voice/client/methods/dial-sip,realtime-sdk\pages\latest\tech-ref\voice\client\methods\dialsip.mdx,realtime-sdk
8203686d-50a9-409e-996e-c7c576b72db4,listen,reference/voice/client/methods/listen,realtime-sdk\pages\latest\tech-ref\voice\client\methods\listen.mdx,realtime-sdk
,,,realtime-sdk\pages\v2\snippets\v2-intro.mdx,realtime-sdk
7790e0d2-054b-4241-a0b0-15b8314ac97d,Events,reference/chat/client/events,realtime-sdk\pages\v3\tech-ref\chat\client\events.mdx,realtime-sdk
663fbdc3-65b8-46a1-b14f-d5029c1f90ac,disconnect,reference/chat/client/methods/disconnect,realtime-sdk\pages\v3\tech-ref\chat\client\methods\disconnect.mdx,realtime-sdk
f8d306a4-1569-4ea1-afdb-0ed70464dab5,getMembers,reference/chat/client/methods/get-members,realtime-sdk\pages\v3\tech-ref\chat\client\methods\getmembers.mdx,realtime-sdk
4b3368b7-e982-4139-a645-f31e6ad7d232,getMemberState,reference/chat/client/methods/get-member-state,realtime-sdk\pages\v3\tech-ref\chat\client\methods\getmemberstate.mdx,realtime-sdk
d861a0be-025a-4ad6-b2dd-a284e3422d53,getMessages,reference/chat/client/methods/get-messages,realtime-sdk\pages\v3\tech-ref\chat\client\methods\getmessages.mdx,realtime-sdk
243a3b97-614e-494c-b81e-6a1dcb404a23,listen,reference/chat/client/methods/listen,realtime-sdk\pages\v3\tech-ref\chat\client\methods\listen.mdx,realtime-sdk
06685e61-c961-4f24-8f27-e6a69ad3efaa,off,reference/chat/client/methods/off,realtime-sdk\pages\v3\tech-ref\chat\client\methods\off.mdx,realtime-sdk
fa99082e-5761-45d2-94c4-3e576e16263b,on,reference/chat/client/methods/on,realtime-sdk\pages\v3\tech-ref\chat\client\methods\on.mdx,realtime-sdk
0ba531de-f03b-4f11-b76a-d3335f286cff,once,reference/chat/client/methods/once,realtime-sdk\pages\v3\tech-ref\chat\client\methods\once.mdx,realtime-sdk
c3d27caa-8f8d-4fdd-a22b-000047934fb6,publish,reference/chat/client/methods/publish,realtime-sdk\pages\v3\tech-ref\chat\client\methods\publish.mdx,realtime-sdk
96df6910-fbdc-401a-a55e-d68210ce553d,removeAllListeners,reference/chat/client/methods/remove-all-listeners,realtime-sdk\pages\v3\tech-ref\chat\client\methods\removealllisteners.mdx,realtime-sdk
605e22a3-203d-44af-9c22-64e8858e488d,setMemberState,reference/chat/client/methods/set-member-state,realtime-sdk\pages\v3\tech-ref\chat\client\methods\setmemberstate.mdx,realtime-sdk
e991c6b7-5e7c-4c6f-a643-365f5bd2114c,subscribe,reference/chat/client/methods/subscribe,realtime-sdk\pages\v3\tech-ref\chat\client\methods\subscribe.mdx,realtime-sdk
69a7fac3-64f7-4036-a994-29874ac0203f,unsubscribe,reference/chat/client/methods/unsubscribe,realtime-sdk\pages\v3\tech-ref\chat\client\methods\unsubscribe.mdx,realtime-sdk
bf426343-8cef-4589-ba4d-1abb5ba79c6d,Events,reference/messaging/client/events,realtime-sdk\pages\v3\tech-ref\messaging\client\events.mdx,realtime-sdk
35f9c013-c54c-470e-b89d-82426a861566,disconnect,reference/messaging/client/methods/disconnect,realtime-sdk\pages\v3\tech-ref\messaging\client\methods\disconnect.mdx,realtime-sdk
8905395e-f9c0-45a4-85c3-b3755c72e62f,listen,reference/messaging/client/methods/listen,realtime-sdk\pages\v3\tech-ref\messaging\client\methods\listen.mdx,realtime-sdk
1c957cd1-f265-4c1c-aff9-e9c6e04404c4,off,reference/messaging/client/methods/off,realtime-sdk\pages\v3\tech-ref\messaging\client\methods\off.mdx,realtime-sdk
67411caf-9bcc-4945-a86c-db43b4383d07,on,reference/messaging/client/methods/on,realtime-sdk\pages\v3\tech-ref\messaging\client\methods\on.mdx,realtime-sdk
7b21a07e-0e4e-4cd0-bbb7-adafa7f3e438,once,reference/messaging/client/methods/once,realtime-sdk\pages\v3\tech-ref\messaging\client\methods\once.mdx,realtime-sdk
b482ce25-9c12-4de9-9ee0-3683ffcb5674,removeAllListeners,reference/messaging/client/methods/remove-all-listeners,realtime-sdk\pages\v3\tech-ref\messaging\client\methods\removealllisteners.mdx,realtime-sdk
833c1ced-b34d-453d-a921-1a6d75783aa5,send,reference/messaging/client/methods/send,realtime-sdk\pages\v3\tech-ref\messaging\client\methods\send.mdx,realtime-sdk
8cbe2aee-31bb-4927-8e8c-bc9d50ab63da,Events,reference/pubsub/client/events,realtime-sdk\pages\v3\tech-ref\pubsub\client\events.mdx,realtime-sdk
aee33096-6425-4b61-b51c-7cee137beeb8,disconnect,reference/pubsub/client/methods/disconnect,realtime-sdk\pages\v3\tech-ref\pubsub\client\methods\disconnect.mdx,realtime-sdk
7f1319a4-db54-4b0a-82be-b543ece38e1b,listen,reference/pubsub/client/methods/listen,realtime-sdk\pages\v3\tech-ref\pubsub\client\methods\listen.mdx,realtime-sdk
667b3c1f-90e1-4782-83c4-9c7f66289122,off,reference/pubsub/client/methods/off,realtime-sdk\pages\v3\tech-ref\pubsub\client\methods\off.mdx,realtime-sdk
9ba55593-b1b4-4287-b10a-94afb3c07e2d,on,reference/pubsub/client/methods/on,realtime-sdk\pages\v3\tech-ref\pubsub\client\methods\on.mdx,realtime-sdk
80050029-f408-4151-9f89-8df161d56d6c,once,reference/pubsub/client/methods/once,realtime-sdk\pages\v3\tech-ref\pubsub\client\methods\once.mdx,realtime-sdk
4b959b62-4a23-46fb-9a5b-4a798e832939,publish,reference/pubsub/client/methods/publish,realtime-sdk\pages\v3\tech-ref\pubsub\client\methods\publish.mdx,realtime-sdk
74834d83-ff4b-4720-976e-1f7fa75616a0,removeAllListeners,reference/pubsub/client/methods/remove-all-listeners,realtime-sdk\pages\v3\tech-ref\pubsub\client\methods\removealllisteners.mdx,realtime-sdk
dd948bdb-ed60-4c51-b052-a2bce5b3b8f4,subscribe,reference/pubsub/client/methods/subscribe,realtime-sdk\pages\v3\tech-ref\pubsub\client\methods\subscribe.mdx,realtime-sdk
48ba042e-c08e-44da-ae0a-2871199a7dac,unsubscribe,reference/pubsub/client/methods/unsubscribe,realtime-sdk\pages\v3\tech-ref\pubsub\client\methods\unsubscribe.mdx,realtime-sdk
be1e273d-f738-4fcd-b0fd-0f37f50e4eb7,Events,reference/task/client/events,realtime-sdk\pages\v3\tech-ref\task\client\events.mdx,realtime-sdk
d5db6a18-787e-4e41-9cce-fdfbb465becf,disconnect,reference/task/client/methods/disconnect,realtime-sdk\pages\v3\tech-ref\task\client\methods\disconnect.mdx,realtime-sdk
71526895-609d-474a-a138-fa44e2c62cf4,listen,reference/task/client/methods/listen,realtime-sdk\pages\v3\tech-ref\task\client\methods\listen.mdx,realtime-sdk
eb087634-716b-43bf-9f19-a5633ab27044,off,reference/task/client/methods/off,realtime-sdk\pages\v3\tech-ref\task\client\methods\off.mdx,realtime-sdk
11e4fc03-93b1-44f7-9c24-f4b4de3461e9,on,reference/task/client/methods/on,realtime-sdk\pages\v3\tech-ref\task\client\methods\on.mdx,realtime-sdk
2fbe3ab6-1f78-4593-8da1-4b010416d691,once,reference/task/client/methods/once,realtime-sdk\pages\v3\tech-ref\task\client\methods\once.mdx,realtime-sdk
dc833251-c880-4efd-b4d7-e5e389ee1a56,removeAllListeners,reference/task/client/methods/remove-all-listeners,realtime-sdk\pages\v3\tech-ref\task\client\methods\removealllisteners.mdx,realtime-sdk
fbcabf78-028e-470d-869e-5ba3adfee4ad,send,reference/task/client/methods/send,realtime-sdk\pages\v3\tech-ref\task\client\methods\send.mdx,realtime-sdk
4f55a13c-a76f-4c72-9e43-e2521c6b2025,Events,reference/video/client/events,realtime-sdk\pages\v3\tech-ref\video\client\events.mdx,realtime-sdk
82a78f61-9dab-4ecd-a51e-6f22e651e2b4,disconnect,reference/video/client/methods/disconnect,realtime-sdk\pages\v3\tech-ref\video\client\methods\disconnect.mdx,realtime-sdk
fe8e49f0-8622-4eda-8d5e-9d435813a8da,getRoomSessionById,reference/video/client/methods/get-room-session-by-id,realtime-sdk\pages\v3\tech-ref\video\client\methods\getroomsessionbyid.mdx,realtime-sdk
7f5828bc-2fc5-49af-8520-eb9a65a72c9f,getRoomSessions,reference/video/client/methods/get-room-sessions,realtime-sdk\pages\v3\tech-ref\video\client\methods\getroomsessions.mdx,realtime-sdk
abbacd77-c6d0-4a28-9653-5ed891400176,off,reference/video/client/methods/off,realtime-sdk\pages\v3\tech-ref\video\client\methods\off.mdx,realtime-sdk
44994413-c3e3-480d-afcb-ee19f4ffde6c,on,reference/video/client/methods/on,realtime-sdk\pages\v3\tech-ref\video\client\methods\on.mdx,realtime-sdk
f5023d60-525a-48d4-b04f-2f03a79464f8,once,reference/video/client/methods/once,realtime-sdk\pages\v3\tech-ref\video\client\methods\once.mdx,realtime-sdk
62f40e8b-16de-481b-b38a-98dda55a95a9,removeAllListeners,reference/video/client/methods/remove-all-listeners,realtime-sdk\pages\v3\tech-ref\video\client\methods\removealllisteners.mdx,realtime-sdk
4ee75c44-61da-44e6-88ca-8bb8ce11dac3,Events,reference/video/room-session/events,realtime-sdk\pages\v3\tech-ref\video\roomsession\events.mdx,realtime-sdk
dafc9fb7-034c-46e2-998c-e79c50f31d6f,audioMute,reference/video/room-session/methods/audio-mute,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\audiomute.mdx,realtime-sdk
761244f0-9db3-4462-9c07-5a8eb814a9a5,audioUnmute,reference/video/room-session/methods/audio-unmute,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\audiounmute.mdx,realtime-sdk
57f9103f-b317-4ec8-8a12-045960bd9d09,deaf,reference/video/room-session/methods/deaf,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\deaf.mdx,realtime-sdk
cc7404e1-11fa-4a47-a51c-3eed5b0764d5,deleteMemberMeta,reference/video/room-session/methods/delete-member-meta,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\deletemembermeta.mdx,realtime-sdk
34fe758d-f90f-4a0a-bcdf-68e402c013c4,deleteMeta,reference/video/room-session/methods/delete-meta,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\deletemeta.mdx,realtime-sdk
9e5f277b-e55b-461f-bcd6-0323facc9dcf,demote,reference/video/room-session/methods/demote,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\demote.mdx,realtime-sdk
6b91b69b-5cd4-4659-900b-8a194da80c9c,getLayouts,reference/video/room-session/methods/get-layouts,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\getlayouts.mdx,realtime-sdk
fd475a0a-538e-4d2c-93c3-da5f699073c3,getMemberMeta,reference/video/room-session/methods/get-member-meta,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\getmembermeta.mdx,realtime-sdk
97e5a373-848e-407d-8ae2-082256fa0c5a,getMembers,reference/video/room-session/methods/get-members,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\getmembers.mdx,realtime-sdk
be1f6310-07cc-4696-8685-47e87a7b4735,getMeta,reference/video/room-session/methods/get-meta,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\getmeta.mdx,realtime-sdk
b3c52487-5f15-48e2-a8f3-bd1146e7ff34,getPlaybacks,reference/video/room-session/methods/get-playbacks,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\getplaybacks.mdx,realtime-sdk
4cf886ae-51af-48a4-8a35-a4bda8049b66,getRecordings,reference/video/room-session/methods/get-recordings,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\getrecordings.mdx,realtime-sdk
30398947-46d7-43a2-b765-c2d579b7af1a,getStreams,reference/video/room-session/methods/get-streams,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\getstreams.mdx,realtime-sdk
22ca0383-3baf-43b0-9ec7-05457152912f,listen,reference/video/room-session/methods/listen,realtime-sdk\pages\v3\tech-ref\video\roomsession\methods\listen.mdx,realtime-sdk
