old_url,status,matched_product,matched_slug,matched_new_slug,matched_file_path,matched_title
/rest/compatibility-api/endpoints/delete-fax,unmatched,,,,,
/rest/compatibility-api/endpoints/delete-fax-media,unmatched,,,,,
/rest/compatibility-api/endpoints/delete-incoming-phone-number,unmatched,,,,,
/rest/compatibility-api/endpoints/delete-message,unmatched,,,,,
/rest/compatibility-api/endpoints/delete-message-media,unmatched,,,,,
/rest/compatibility-api/endpoints/delete-participant,unmatched,,,,,
/rest/compatibility-api/endpoints/delete-queue,unmatched,,,,,
/rest/compatibility-api/endpoints/delete-recording,unmatched,,,,,
/rest/compatibility-api/endpoints/delete-token,unmatched,,,,,
/rest/compatibility-api/endpoints/delete-transcription,unmatched,,,,,
/rest/compatibility-api/endpoints/fax-media,unmatched,,,,,
/rest/compatibility-api/endpoints/faxes,unmatched,,,,,
/rest/compatibility-api/endpoints/get-account,unmatched,,,,,
/rest/compatibility-api/endpoints/get-application,unmatched,,,,,
/rest/compatibility-api/endpoints/incoming-phone-numbers,unmatched,,,,,
/rest/compatibility-api/endpoints/list-accounts,unmatched,,,,,
/rest/compatibility-api/endpoints/list-all-calls,unmatched,,,,,
/rest/compatibility-api/endpoints/list-all-conferences,unmatched,,,,,
/rest/compatibility-api/endpoints/list-all-fax-media,unmatched,,,,,
/rest/compatibility-api/endpoints/list-all-faxes,unmatched,,,,,
/rest/compatibility-api/endpoints/list-all-participants,unmatched,,,,,
/rest/compatibility-api/endpoints/list-all-queue-members,unmatched,,,,,
/rest/compatibility-api/endpoints/list-applications,unmatched,,,,,
/rest/compatibility-api/endpoints/list-available-phone-number-resources,unmatched,,,,,
/rest/compatibility-api/endpoints/list-available-phone-number-resources-by-country,unmatched,,,,,
/rest/compatibility-api/endpoints/list-cxml-applications,unmatched,,,,,
/rest/compatibility-api/endpoints/list-incoming-phone-numbers,unmatched,,,,,
/rest/compatibility-api/endpoints/list-media,unmatched,,,,,
/rest/compatibility-api/endpoints/list-messages,unmatched,,,,,
/rest/compatibility-api/endpoints/list-queues,unmatched,,,,,
/rest/compatibility-api/endpoints/list-recordings,unmatched,,,,,
/rest/compatibility-api/endpoints/list-transcriptions,unmatched,,,,,
/rest/compatibility-api/endpoints/media,unmatched,,,,,
/rest/compatibility-api/endpoints/messages,unmatched,,,,,
/rest/compatibility-api/endpoints/queue-members,unmatched,,,,,
/rest/compatibility-api/endpoints/queues,unmatched,,,,,
/rest/compatibility-api/endpoints/recording-transcriptions,unmatched,,,,,
/rest/compatibility-api/endpoints/recordings,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-a-call,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-conference,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-cxml-application,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-fax,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-incoming-phone-number,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-media,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-medias,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-message,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-participant,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-queue,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-queue-member,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-recording,unmatched,,,,,
/rest/compatibility-api/endpoints/retrieve-transcription,unmatched,,,,,
